# Sources of data:
#
# * Frequency and Stroke Counts of Chinese Characters
#   http://technology.chtsai.org/charfreq/
#
# - Mandarin Syllable Frequency Counts for Chinese Characters
#   http://technology.chtsai.org/syllable/
#
# Both are put under GPL by Chih-Hao Tsai.
#
# char	rank	pinyin
#
囧	7966	jiong3
嚾	7967	huan4
嚌	7968	ji4
噷	7969	xin1
嗏	7970	cha1
嗊	7971	hong3
喤	7972	huang2
厤	7973	li4
劄	7974	zha2
儵	7975	shu4
儩	7976	si4
儃	7977	shan4
僗	7978	lao4
僓	7979	tui2
傮	7980	zao1
俙	7981	xi1
俍	7982	lang2
伬	7983	chi3
亹	7984	wei3
龒	7985	long2
龑	7986	yan3
齵	7987	yu2
鼕	7988	dong1
黕	7989	zhen3
鹺	7990	cuo2
鸒	7991	yu2
鸏	7992	meng2
鸇	7993	zhan1
鷊	7994	ni4
鶙	7995	ti2
鶘	7996	hu2
鵴	7997	ju2
鵖	7998	bi4
鴶	7999	ji2
鱠	8000	kuai4
鱊	8001	jue2
魻	8002	xia2
魒	8003	piao1
鬫	8004	kan4
騶	8005	zou1
騪	8006	sou1
騤	8007	kui2
馫	8008	xing1
馡	8009	fei1
饖	8010	hui4
饐	8011	yi4
餪	8012	nuan3
颸	8013	si1
顩	8014	qian1
頵	8015	jun1
頩	8016	ping1
霘	8017	dong4
阞	8018	le4
鑩	8019	e4
鐬	8020	hui4
鏵	8021	hua2
鏒	8022	qiao1
鏑	8023	di2
鎪	8024	sou1
鎨	8025	sun3
鎤	8026	huang3
鎏	8027	liu2
鍞	8028	keng1
錟	8029	tan2
錎	8030	xian4
鋷	8031	zui4
銧	8032	guang1
銦	8033	yin1
鉶	8034	xing2
鉰	8035	si1
鉔	8036	za1
鈆	8037	yan2
釮	8038	qi2
釔	8039	yi3
醰	8040	tan2
醀	8041	wei2
鄶	8042	kuai4
鄦	8043	xu3
鄡	8044	qiao1
郠	8045	geng3
轃	8046	zhen1
輚	8047	zhan4
躚	8048	xian1
蹞	8049	kui3
蹕	8050	bi4
踡	8051	quan2
踖	8052	ji2
踓	8053	wei3
踂	8054	nie4
跲	8055	jia2
趿	8056	sa4
趜	8057	ju2
讋	8058	zhe2
譨	8059	nou4
譥	8060	jiao4
譕	8061	wu2
譐	8062	zun3
譇	8063	she1
詊	8064	pan4
觡	8065	ge2
覜	8066	tiao4
襺	8067	jian3
襚	8068	sui4
襘	8069	gui4
褧	8070	jiong3
褦	8071	nai4
衄	8072	nv4
蠰	8073	rang2
蟓	8074	xiang4
蟉	8075	liao4
螬	8076	cao2
螔	8077	yi2
蝻	8078	nan3
蝷	8079	li4
蜣	8080	qiang1
蜊	8081	li2
蛸	8082	xiao1
蘘	8083	rang2
藰	8084	liu2
藭	8085	qiong2
薶	8086	mai2
薅	8087	hao1
薀	8088	yun4
蕥	8089	ya3
蓛	8090	ce4
蓎	8091	tang2
蓅	8092	liu2
葶	8093	ting2
葐	8094	pen2
莐	8095	chen2
荴	8096	fu1
荅	8097	da2
茧	8098	chong2
茌	8099	chi2
艫	8100	lu2
艨	8101	meng2
艖	8102	cha1
艒	8103	mao4
膢	8104	lv2
膌	8105	ji2
膉	8106	yi4
脥	8107	xie2
胻	8108	xing2
胦	8109	yang1
胉	8110	bo2
胅	8111	die2
肐	8112	ge1
翯	8113	he4
翋	8114	la1
羾	8115	gong4
羖	8117	gu3
罜	8118	zhu3
繟	8119	chan3
縟	8120	ru4
縋	8121	zhui4
籥	8122	yue4
籊	8123	ti4
簃	8124	yi2
篻	8125	piao4
筤	8126	lang2
筣	8127	li4
笤	8128	tiao2
笎	8129	yuan2
窴	8130	tian2
窬	8131	yu2
窐	8132	wa1
窏	8133	wu1
穨	8134	tui2
稓	8135	zuo2
秞	8136	you2
祽	8137	zui4
祹	8138	tao2
礣	8139	mie4
礗	8140	pin1
磽	8141	qiao1
磍	8142	xia2
磌	8143	tian2
碏	8144	que4
硰	8145	sha1
硈	8146	jia2
矏	8147	mian2
矉	8148	bin1
瞲	8149	xu4
瞈	8150	weng3
睠	8151	juan4
眕	8152	zhen3
盚	8153	qiu2
盄	8154	zhao1
皪	8155	li4
癿	8156	qie2
癭	8157	ying3
痝	8158	mang2
痎	8159	kai1
痋	8160	chong2
疐	8161	zhi4
疄	8162	lin2
疀	8163	cha1
畽	8164	tun3
畇	8165	yun2
甽	8166	quan3
甑	8167	zeng4
瓾	8168	meng3
瓽	8169	dang4
瓮	8170	weng4
璺	8171	wen4
璱	8172	se4
瑊	8173	zhen1
琫	8174	beng3
珼	8175	bei4
珓	8176	jiao4
珌	8177	bi4
玿	8178	shao2
玤	8179	beng3
獮	8180	xian3
獟	8181	yao4
獍	8182	jing4
猭	8183	yuan2
猣	8184	zong1
猏	8185	jian1
狻	8186	suan1
狜	8187	gu3
犦	8188	bao4
牄	8189	qiang1
爅	8190	mo4
燆	8191	qiao2
燅	8192	xian2
熽	8193	xiao4
熳	8194	man4
熛	8195	biao1
熀	8196	huang3
煄	8197	zhong1
焠	8198	cui4
瀵	8199	fen4
瀳	8200	jian4
澸	8201	dan3
澲	8202	ye4
澥	8203	xie4
潯	8204	xun2
潕	8205	wu3
漷	8206	kuo4
滼	8207	fan4
滵	8208	mi4
滉	8209	huang3
湓	8210	pen2
湒	8211	ji2
湆	8212	qi4
涄	8213	pin1
浀	8214	qu3
洑	8215	fu2
洉	8216	hou4
泜	8217	zhi1
沶	8218	yi2
汳	8219	bian4
汯	8220	hong2
氪	8221	ke4
殰	8222	du2
歊	8223	xiao1
歃	8224	sha4
欻	8225	hu1
欑	8226	zan4
檠	8227	qing2
檟	8228	jia3
檞	8229	jie3
檕	8230	ji4
槾	8231	man2
槲	8232	hu2
榵	8233	rong2
榍	8234	xie4
楑	8235	kui2
楅	8236	bi4
椐	8237	ju1
棽	8238	chen1
棪	8239	yan3
梤	8240	fen1
梒	8241	han2
柤	8242	zha1
柁	8243	duo1
枻	8244	yi4
枘	8245	rui4
杗	8246	mang2
曈	8247	tong2
暠	8248	gao3
晼	8249	wan3
晸	8250	zhen3
晪	8251	tian3
昳	8252	die2
旰	8253	gan4
旞	8254	sui4
斸	8255	zhu3
斁	8256	yi4
攳	8257	xin2
攲	8258	qi1
摦	8259	hua4
搨	8260	ta4
搦	8261	nuo4
搚	8262	xie2
揲	8263	she2
揧	8264	la4
捸	8265	tu1
捑	8266	she4
挭	8267	geng3
抌	8268	zhen3
抇	8269	hu2
扜	8270	yu1
扃	8271	jiong1
戩	8272	jian3
戥	8273	deng3
戁	8274	nan3
憿	8275	jiao1
愩	8276	gong1
愐	8277	mian3
惷	8278	chun3
惎	8279	ji4
惍	8280	jin1
悛	8281	quan1
怴	8282	xu4
怚	8283	ju4
怑	8284	ban4
怉	8285	bao3
徦	8286	jia3
徟	8287	zhou1
异	8288	yi4
廨	8289	xie4
幛	8290	zhang4
帣	8291	juan4
嶱	8292	ke3
嶊	8293	zui3
嵞	8294	tu2
崦	8295	yan1
峸	8296	cheng2
峉	8297	e1
岮	8298	tuo2
岥	8299	bo1
岠	8300	ju4
屻	8301	ren4
屪	8302	liao2
尨	8303	pang2
尥	8304	liao4
尐	8305	ji1
寋	8306	jian3
宨	8307	tiao3
孎	8308	zhu3
嫽	8309	liao2
媩	8310	hu2
奊	8311	xie2
夃	8312	gu1
壧	8313	yan2
壔	8314	dao3
塿	8315	lou3
堧	8316	ruan2
堄	8317	ni4
埻	8318	guo1
埴	8319	zhi2
坱	8320	yang1
囅	8321	chan3
嘪	8322	mai3
嘁	8323	qi1
喱	8324	li2
啶	8325	ding4
啑	8326	jie1
呏	8328	sheng1
吤	8329	jie4
卼	8330	wu4
勷	8331	rang2
勴	8332	lv4
劌	8333	gui4
劂	8334	jue2
剫	8335	duo2
剡	8336	yan3
刡	8337	min3
儓	8338	tai2
偋	8339	bing4
俉	8340	wu2
侻	8341	tuo1
侜	8342	zhou1
侀	8343	xing2
佌	8344	ci3
伾	8345	pi1
伭	8346	xuan2
龢	8347	he2
齺	8348	zou1
齱	8349	zou1
齮	8350	yi3
齛	8351	shi4
齃	8352	ge2
鼵	8353	tu2
鼮	8354	ting2
鼨	8355	tong2
鼘	8356	yuan1
黟	8357	yi1
麜	8358	li4
麌	8359	wu2
鸂	8360	qi1
鸀	8361	shu2
鷝	8362	bi4
鷒	8363	zhuan1
鷅	8364	piao3
鶿	8365	zi1
鶱	8366	xuan1
鶜	8367	mao2
鶛	8368	jie1
鶌	8369	qu1
鵽	8370	duo4
鵓	8371	bo2
鵏	8372	bu1
鴰	8373	gua1
鳲	8374	shi1
鱣	8375	zhan1
鯇	8376	wan3
鮯	8377	ge2
鮨	8378	qi2
鮤	8379	lie4
鮡	8380	tiao1
鮈	8381	ju1
鮇	8382	wei4
鬊	8383	shun4
髺	8384	gua4
髜	8385	qiao1
髆	8386	bo2
驁	8387	ao2
騱	8388	xi1
騭	8389	zhi4
騣	8390	zong1
騆	8391	zhou1
駌	8392	yuan1
駃	8393	kuai4
馘	8394	guo2
饔	8395	yong1
飶	8396	bi4
顠	8397	piao4
顐	8398	hun2
顉	8399	qin3
頛	8400	lei3
韥	8401	du2
韖	8402	rou2
韐	8403	ge2
鞳	8404	ta4
鞬	8405	jian1
鞨	8406	he2
鞗	8407	tiao2
雂	8408	qin2
隩	8409	yu4
隗	8410	wei3
闣	8411	dang4
闞	8412	kan4
闉	8413	yin1
閛	8414	peng1
鑱	8415	chan2
鑐	8416	xu1
鑋	8417	qing4
鑈	8418	nie1
鐪	8419	lu3
鐊	8420	yang2
鐀	8421	kui4
鏼	8422	suo3
鏸	8423	hui4
鎵	8424	jia1
鎡	8425	zi1
鍣	8426	zhao1
鍜	8427	xia1
鍐	8428	cong1
鍉	8429	di1
錒	8430	e1
錍	8431	pi2
錀	8432	lun2
鋻	8433	jian4
鋞	8434	xing2
銣	8435	ru2
銠	8436	lao3
銔	8437	pi1
銎	8438	qiong1
鉼	8439	bing3
鈳	8440	ke1
鈰	8441	shi4
鈭	8442	zi1
釽	8443	pi1
釱	8444	di4
釚	8445	qiu2
醹	8446	ru2
醓	8447	tan3
醄	8448	tao2
鄠	8450	hu4
郯	8451	tan2
郫	8452	pi2
邳	8453	pei2
邍	8454	yuan2
辴	8455	zhen3
輤	8456	qian4
輖	8457	zhou1
輎	8458	shao1
輀	8459	er2
軠	8461	ren4
躖	8462	duan4
蹥	8463	lian2
趌	8464	jie2
赻	8465	xian3
赶	8466	gan3
赯	8467	tang2
賾	8468	ze2
豻	8469	an4
豰	8470	hu4
豤	8471	ken3
豃	8472	han3
譹	8473	hao2
譊	8474	nao2
諲	8475	yin1
諔	8476	zhu4
諏	8477	zou1
詀	8478	zhan1
觼	8479	jue2
觷	8480	xue2
觲	8481	xing1
觩	8482	qiu2
覹	8483	wei2
覡	8484	xi2
覂	8485	feng3
襩	8486	shu3
褎	8487	xiu4
裻	8488	du3
裰	8489	duo2
裬	8490	ling2
袾	8491	zhu1
袷	8492	jia2
袶	8493	jiang4
袬	8494	yu4
袌	8495	bao4
衼	8496	zhi1
蠃	8497	luo3
蟺	8498	shan4
蟭	8499	jiao1
蟫	8500	yin2
蟟	8501	liao3
蟙	8502	zhi2
螤	8503	yu3
螗	8504	tang2
蝧	8505	ying1
蝃	8506	zhuo2
蝀	8507	dong1
蛷	8508	qiu2
蛦	8509	yi2
蛈	8510	tie4
蚽	8511	pi2
蚷	8512	ju4
蚴	8513	you1
蚐	8514	jun1
虪	8515	shu2
虃	8516	jian1
蘳	8517	tong4
藯	8518	wei4
藢	8519	zhi3
藆	8520	jian3
藀	8521	ying2
蕻	8522	hong4
蕕	8523	you2
蕄	8524	meng2
蕀	8525	ji2
蔋	8526	di2
蔂	8527	luo2
蓺	8528	yi4
蒪	8529	po4
葌	8530	jian1
菗	8531	chou2
菋	8532	wei4
菃	8533	qu2
莨	8534	lang2
莗	8535	che1
荸	8536	bo2
茤	8537	duo1
茛	8538	gen4
茙	8539	rong2
苵	8540	die2
苰	8541	hong2
苬	8542	qiu2
艼	8543	ting1
艩	8544	qi2
舁	8545	yu2
臝	8546	luo3
膦	8547	lian3
膟	8548	lv4
腲	8549	wei3
脽	8550	shui2
胙	8551	zuo4
胐	8552	ku1
胍	8553	gua1
聈	8554	you3
耴	8555	zhe2
翲	8556	piao1
翛	8557	shu4
羷	8558	lian3
羉	8559	luan2
繢	8560	hui4
繜	8561	zun1
繐	8562	hui4
繅	8563	sao1
緺	8564	gua1
緙	8565	ke4
綹	8566	liu3
絰	8567	die2
絫	8568	lei3
絑	8569	zhu1
紾	8570	zhen3
紻	8571	yang1
紃	8572	xun2
糱	8573	nie4
糮	8574	jian4
簳	8575	gan4
簦	8576	deng1
簁	8577	xi3
篽	8578	yu3
篦	8579	bi4
篢	8580	gong1
篛	8581	ruo4
篘	8582	chou1
篕	8583	he2
篊	8584	hong2
箾	8585	shuo4
箵	8586	sheng3
箂	8587	lai2
筳	8588	ting2
笵	8589	fan4
笭	8590	ling2
笉	8591	zhen3
窸	8592	xi1
窲	8593	liao4
稄	8594	ze4
禬	8595	hui4
祴	8596	gai1
祫	8597	xia2
祧	8598	tiao1
祑	8599	zhi4
礵	8600	shuang1
礩	8601	zhi4
礥	8602	xian2
磧	8603	qi4
硹	8604	song1
硜	8605	keng1
砃	8606	dan1
矲	8607	bai3
矐	8608	huo4
瞺	8609	hui4
瞨	8610	pu1
瞡	8611	ji4
瞜	8612	lou2
瞏	8613	qiong2
睖	8614	ling2
眣	8615	die2
盩	8616	zhou1
皁	8617	zao4
癹	8618	po1
痀	8619	ju1
疻	8620	zhi3
疌	8621	nie4
甾	8622	zi1
甐	8623	lin2
瓡	8624	zhi2
璅	8625	suo3
珫	8626	chong1
珘	8627	zhou1
玦	8628	jue2
玈	8629	lu2
獀	8630	sou1
狾	8631	zhi4
狆	8632	zhong4
牾	8633	wu2
爩	8634	yu4
燽	8635	chou2
煍	8636	jiao3
焥	8637	yue1
焣	8638	ju4
焎	8639	xie4
炵	8640	dong1
炡	8641	zheng1
濨	8642	ci2
濧	8643	dui4
濜	8644	jin4
澽	8645	ju4
澩	8646	xue2
潪	8647	di2
漙	8648	tuan2
溲	8649	sou1
湞	8650	cheng2
湚	8651	yin4
湇	8652	qi4
渶	8653	ying1
淟	8654	tian3
涋	8655	tu1
浂	8656	yi4
洴	8657	beng4
洫	8658	xu4
泬	8659	xue4
泩	8660	sheng1
沰	8661	tuo1
沔	8662	mian3
汻	8663	hu3
氂	8664	li2
毾	8665	ta4
毈	8666	duan4
殙	8667	hun1
殈	8668	xu1
歜	8669	chu4
歍	8670	wu1
歋	8671	yi2
欴	8672	lang2
欚	8673	li3
欃	8674	chan1
欀	8675	xiang1
櫼	8676	jian1
櫠	8677	fei4
檡	8678	zhe4
橝	8679	tan2
樍	8680	ji1
槫	8681	tuan2
槆	8682	xun2
榡	8683	su4
楻	8684	heng2
楺	8685	rou2
楱	8686	cou4
楥	8687	xuan4
楀	8688	yu3
椹	8689	shen4
棤	8690	xi2
梲	8691	zhuo2
梩	8692	li2
桯	8693	ting1
栥	8694	zi1
柼	8695	yao2
柣	8696	zhi2
柃	8697	ling2
杽	8698	chou3
杹	8699	hua4
朼	8700	bi3
曫	8701	luan2
曊	8702	fei4
暷	8703	chuan2
旟	8704	yu2
旐	8705	zhao4
斀	8706	zhuo2
敆	8707	ge2
攭	8708	li4
攦	8709	li4
攌	8710	han4
摍	8711	suo1
揥	8712	ti4
揌	8713	sai1
掽	8714	peng4
拹	8715	xie2
拑	8716	qian2
抈	8717	yue4
扊	8718	yan3
戠	8719	chi4
懁	8720	huan2
慊	8721	qian4
愲	8722	gu3
恓	8723	xi1
徆	8724	xi1
彏	8725	jue2
弚	8726	tui2
廛	8727	chan2
廗	8728	dai4
庴	8729	ji2
庱	8730	cheng3
庨	8731	qiao1
幜	8732	jiong3
帴	8733	sha1
帗	8734	fu2
帊	8735	pa4
巰	8736	liu2
嶓	8737	bo1
嵢	8738	cang1
崷	8739	qiu2
崝	8740	cheng1
峛	8741	li3
峌	8742	die2
岭	8743	ling2
岤	8744	xue4
屳	8745	xian1
屮	8746	che4
寪	8747	wei3
寎	8748	bing4
宭	8749	qun2
嬓	8750	chan1
嫪	8751	lao4
嫕	8752	yi4
媷	8753	ru4
媴	8754	yuan2
媗	8755	xuan1
媌	8756	mao2
姀	8757	he2
夗	8758	yuan4
塴	8759	beng1
堷	8760	an3
堛	8761	bi4
堋	8762	peng4
埁	8763	cen2
坅	8765	qin3
囟	8766	xin4
噰	8767	yong1
嘾	8768	dan4
嘺	8769	qiao2
嘐	8770	xiao1
嗿	8771	tan3
嗺	8772	cui1
嗌	8773	yi4
啿	8774	dan4
咺	8775	xuan3
咷	8776	tao2
咢	8777	e4
呬	8778	ling2
匽	8779	yan3
匋	8781	tao2
勖	8782	xu4
勍	8783	qing2
剄	8784	jing3
刱	8785	chuang4
凞	8786	xi1
冔	8788	xu3
兕	8789	si4
儿	8790	ren2
儢	8791	lv3
儊	8792	chu4
僽	8793	zhou4
偠	8794	yao3
俜	8795	ping2
侒	8796	an1
佧	8797	ka3
伿	8798	yi4
齾	8799	ya4
齲	8800	qu3
鼸	8801	xian3
鼷	8802	xi1
鼰	8803	nian4
鼩	8804	qu2
鼖	8805	fen2
麮	8806	qu4
麀	8807	you1
鸔	8808	bo2
鶝	8809	fu2
鴐	8810	jia1
鴈	8811	yan4
鳵	8812	bao3
鳦	8813	yi3
鰿	8814	ji1
鯷	8815	ti2
魾	8816	pi2
魰	8817	wen2
魬	8818	fan3
魕	8819	ji3
魊	8820	yu4
鬺	8821	shang1
鬗	8822	man2
鬕	8823	mo4
鬌	8824	duo3
髳	8825	mao2
髫	8826	tiao2
髊	8827	cuo1
骻	8828	kua4
驫	8829	biao1
驖	8830	tie3
驄	8831	cong1
騊	8832	tao2
駻	8833	han4
駬	8834	er3
駥	8835	rong2
駤	8836	zhi4
駘	8837	tai2
駏	8838	ju4
駎	8839	zhou4
駋	8840	zhao1
馵	8841	zhu4
馧	8842	wen1
饟	8843	xiang3
饁	8844	ye4
餂	8845	tian3
颭	8846	zhan3
頲	8847	ting3
韽	8848	an1
韏	8849	juan4
韇	8850	du2
鞣	8851	rou2
鞄	8852	pao2
霫	8853	xi2
霥	8854	meng4
霤	8855	liu4
霐	8856	weng1
隑	8857	gai1
陫	8858	pei2
闚	8859	kui1
闑	8860	nie4
鐷	8861	ye4
鐱	8862	qian1
鐰	8863	qiao1
鐖	8864	ji1
鐎	8865	jiao1
鐉	8866	chuan1
鏧	8867	long2
鏔	8868	yin2
鎱	8869	yuan2
鎦	8870	liu2
鎞	8871	bi4
鎍	8872	suo3
鎃	8873	pai4
鍻	8874	jie2
鍪	8875	mou2
鍡	8876	wei3
鍕	8877	rou3
錹	8878	ken3
錭	8879	tao2
錏	8880	ya4
鋨	8881	e2
鋠	8882	shen4
鋝	8883	lue4
鋀	8884	dou4
銕	8885	yi2
鉽	8886	shi4
鈶	8887	yi2
鈇	8888	fu1
釹	8889	nv3
醲	8890	nong2
鄪	8891	bi4
鄤	8892	fan4
鄆	8893	yun4
鄅	8894	yu3
郥	8895	bei4
邾	8896	zhu1
邟	8897	kang4
邙	8898	mang2
遧	8899	zhang1
轣	8900	li4
轢	8901	li4
轠	8902	lei2
轘	8903	huan4
轏	8904	zhan4
轋	8905	hun2
輆	8906	kai3
軷	8907	ba2
軡	8908	qian2
軉	8909	yu4
躣	8910	qu2
躉	8911	dun3
蹜	8912	suo1
蹐	8913	ji2
踍	8914	xiao4
跦	8915	chu2
跢	8916	dai4
跓	8917	zhu4
賵	8918	feng4
賝	8919	chen1
豱	8920	wen1
豏	8921	xian4
謶	8922	zhuo2
謰	8923	lian2
謒	8924	qiang1
諀	8925	pi3
詿	8926	gua4
詶	8927	chou2
詴	8928	wei1
觜	8929	zui3
觚	8930	gu1
覭	8931	ming2
襼	8932	yi4
襑	8933	xin2
褯	8934	jie4
褢	8935	huai2
褋	8936	die2
裶	8937	fei1
裮	8938	chang1
裛	8939	yi4
袙	8940	pa4
袗	8941	zhen3
衃	8942	pei1
蠳	8943	ying1
蠙	8944	bin1
蟶	8945	cheng1
蟤	8946	zhuan1
螹	8947	jian4
螲	8948	zhi4
螖	8949	hua2
蝳	8950	du2
蝫	8951	zhu1
蝝	8952	yuan2
蝚	8953	rou2
蜾	8954	guo3
蛑	8955	mou2
蚥	8956	fu3
蚞	8957	mu4
虩	8958	xi4
蘾	8959	huai4
蘲	8960	lei3
蘩	8961	fan2
蘛	8962	yu2
藫	8963	tan2
藣	8964	bei1
藗	8965	su4
藋	8966	di2
藃	8967	xiao1
薚	8968	tang2
蕑	8969	jian1
蕆	8970	chan3
蔱	8971	sha1
蔨	8972	jun4
蔒	8973	xun1
蒻	8974	ruo4
蒴	8975	shuo4
蒬	8976	yuan1
葨	8977	wei1
葧	8978	bo2
萑	8979	huan2
菥	8980	xi1
莇	8981	zhu4
荵	8982	ren3
荁	8983	huan2
茥	8984	kui1
艤	8985	yi3
艛	8986	lou2
舼	8987	hong2
舸	8988	ge3
臑	8989	ru2
膷	8990	xin4
膴	8991	wu2
膲	8992	jiao1
膇	8993	zhui4
腡	8994	gua1
腞	8995	dun4
腃	8996	juan4
胹	8997	er2
肮	8998	hang2
肙	8999	yuan1
肕	9000	ren4
聃	9001	dan1
耷	9002	da1
耰	9003	you1
耑	9004	duan1
翵	9005	qu2
罊	9006	qing4
纘	9007	zuan3
纀	9008	pu2
繘	9009	yu4
縖	9010	xia2
緗	9011	xiang1
絊	9012	zui4
絅	9013	jiong3
紼	9014	fu2
紶	9015	qu1
紝	9016	ren2
紎	9017	zi1
糝	9018	san3
糌	9019	zan2
籸	9020	shen1
籵	9021	fan2
籦	9022	zhong1
簭	9023	shi4
簠	9024	fu3
篿	9025	zhuan1
篹	9026	cuan4
篨	9027	chu2
筰	9028	zuo2
笮	9029	ze2
笐	9030	gang1
笁	9031	zhu2
竷	9032	kan4
窷	9033	liao2
窵	9034	diao4
窌	9035	jiao4
窇	9036	bao2
稰	9037	xu1
稦	9038	yi1
稛	9039	kun3
稑	9040	lu4
秬	9041	ju4
秠	9042	pi1
禘	9043	di4
礹	9044	yan2
磹	9045	dian4
磡	9046	kan4
磛	9047	chan2
磔	9048	zhe2
碭	9049	dang4
碕	9050	qi2
砓	9051	zhe2
瞶	9052	kui4
瞙	9053	mo4
瞕	9054	zhang4
瞃	9055	wen1
睙	9056	lie4
睎	9057	xi1
眓	9058	huo4
盰	9059	gan3
盉	9060	he2
癗	9061	lei3
瘺	9062	lou4
瘰	9063	luo3
瘣	9064	lei3
瘔	9065	ku4
疘	9066	gang1
甍	9067	meng2
瓙	9068	dao4
璚	9069	qiong2
瑔	9070	quan2
瑂	9071	mei2
珇	9072	zu3
獶	9073	nao2
獙	9074	bi4
獉	9075	zhen1
猓	9076	guo3
猌	9077	yin4
狶	9078	xi3
狫	9079	lao3
狨	9080	rong2
狤	9081	ji2
牪	9082	yan4
牂	9083	zang1
爝	9084	jue2
爙	9085	shang4
爁	9086	lan4
燘	9087	mei3
熆	9088	he2
熅	9089	yun2
焮	9090	xin4
焞	9091	chun1
焄	9092	xun1
炩	9093	ling4
灟	9094	zhu2
灞	9095	ba4
瀦	9096	zhu1
濻	9097	wei2
澶	9098	chan2
澦	9099	yu4
澕	9100	he2
潎	9101	pi4
漶	9102	huan4
滽	9103	yong1
滻	9104	chan3
溣	9105	lun4
湡	9106	yu2
渨	9107	wei1
渢	9108	feng2
涽	9109	hun1
浡	9110	bo2
洢	9111	yi1
洝	9112	an4
泙	9113	ping2
沄	9114	yun2
汧	9115	qian1
汏	9116	dai4
氥	9117	xi1
氋	9118	meng2
氆	9119	bang3
毷	9120	mao4
歂	9121	chuan2
欬	9122	kai4
欓	9123	dang3
檴	9124	huo4
檤	9125	dao4
檛	9126	zhua1
檇	9127	zui4
檅	9128	sui4
橯	9129	lao4
橠	9130	nuo3
橆	9131	wu3
樻	9132	kui4
樉	9133	shuang3
槬	9134	hua4
槢	9135	xi2
楶	9136	jie2
楖	9137	ji2
椥	9138	zhi1
棩	9139	yuan1
棡	9140	gang1
梫	9141	cen1
桽	9142	wen3
桵	9143	rui3
桋	9144	yi2
栫	9145	jian4
栠	9146	ren3
柛	9147	shen1
杅	9148	yu2
朡	9149	zong3
曶	9150	hu1
暡	9151	weng3
暙	9152	chun1
暊	9153	fu3
暀	9154	wang3
晑	9155	xiang3
昤	9156	ling2
昅	9157	jie2
旵	9158	chan3
旝	9159	guai4
斢	9160	tou4
敺	9161	qu1
敶	9162	zhen4
攎	9163	lu2
攃	9164	sa4
擫	9165	ye4
撳	9166	qin4
搘	9167	zhi1
揰	9168	chong4
揤	9169	ji2
揝	9170	zan3
掫	9171	zou1
捯	9172	dao3
挬	9173	bo2
挏	9174	dong4
挌	9175	ge2
拵	9176	tun2
拲	9177	gong3
抆	9178	wen4
扢	9179	gu3
戉	9180	yue4
懭	9181	kuang4
懠	9182	qi2
憳	9183	tan3
憰	9184	jue2
憡	9185	ce4
慲	9186	man2
慦	9187	jiu4
慅	9188	sao1
愅	9189	ge2
惿	9190	ti2
悷	9191	li4
悢	9192	lang3
恟	9193	xiong1
恝	9194	jia2
恇	9195	kuang1
忳	9196	tun2
徾	9197	mei2
徶	9198	bie2
弸	9199	beng1
廯	9200	xian1
廡	9201	wu3
庮	9202	you3
庪	9203	gui3
庀	9204	pi3
幮	9205	chu2
幩	9206	fen2
幝	9207	chan3
帨	9208	shui4
帤	9209	ru2
嶩	9210	nao2
嶧	9211	yi4
嶁	9212	lou3
嵿	9213	ding3
嵣	9214	dang1
嵁	9215	kan1
崹	9216	ti2
崰	9217	zi1
峔	9218	mu3
屺	9219	qi3
屭	9220	xi4
尟	9221	xian3
嬮	9222	yan1
嬧	9223	jin4
嬣	9224	ning2
嬂	9225	zhi2
嫺	9226	xian2
嫸	9227	zhan3
嫝	9228	kang1
嫙	9229	xuan2
媼	9230	ao3
媱	9231	yao2
媯	9232	gui1
媢	9233	mao4
媟	9234	xie4
婧	9235	jing4
婑	9236	rui2
婍	9237	qi3
姷	9238	you4
姮	9239	heng2
姠	9240	shang4
姖	9241	ju4
姈	9242	ling2
奷	9243	qian1
奩	9244	lian2
壏	9245	lan4
壈	9246	lan3
墑	9247	di1
塺	9248	mei2
塙	9249	qiao1
塈	9250	ji4
埶	9251	yi4
埰	9252	cai4
埌	9253	lang4
垟	9254	yang2
垙	9255	guang1
坶	9256	mu4
圣	9257	sheng4
圉	9258	yu3
嚽	9259	chuo4
嚲	9260	duo3
嚬	9261	pin2
嘄	9262	jiao1
嗍	9263	shuo4
喡	9264	wei3
啒	9265	hu1
啈	9266	heng4
哫	9267	zu2
哃	9268	tong2
咘	9269	bu4
呯	9270	ping2
呡	9271	wen3
呁	9272	jun4
厧	9273	dian1
厜	9274	zui1
匰	9275	dan1
匑	9276	gong1
劙	9277	li2
劘	9278	mo2
劖	9279	chan2
劓	9280	yi4
劋	9281	jiao3
剬	9282	duan1
剢	9283	zhuo2
凔	9284	cang1
冞	9285	mi2
儠	9286	lie4
儚	9287	meng2
儑	9288	an4
僳	9289	su4
偊	9290	yu3
倷	9291	nai4
佽	9292	ci4
佁	9293	ai3
仴	9294	wan4
仡	9295	yi4
乇	9296	zhe2
龤	9297	xie2
齯	9298	ni2
齔	9299	chen4
鼫	9300	shi2
鼪	9301	sheng1
鼁	9302	qu4
黵	9303	dan3
黓	9304	yi4
麶	9305	li2
麰	9306	mou2
麎	9307	chen2
麊	9308	mi2
麈	9309	zhu3
麆	9310	zhu4
鸗	9311	long2
鸍	9312	mi2
鷾	9313	yi4
鷳	9314	xian2
鷰	9315	yan4
鷯	9316	liao2
鷫	9317	su4
鷤	9318	tan2
